LAYER_L;BLK_NAME;W_L;X1;Y1;X2;Y2;
View002;;0;1.59508e+08;1.41122e+08;1.60185e+08;1.41599e+08;
View002;;0;1.60185e+08;1.41599e+08;1.59781e+08;1.40322e+08;
View002;;0;1.59781e+08;1.40322e+08;1.60854e+08;1.41077e+08;
View002;;0;1.60854e+08;1.41077e+08;1.60021e+08;1.39832e+08;
View002;;0;1.60021e+08;1.39832e+08;1.61336e+08;1.40758e+08;
View002;;0;1.60899e+08;1.56132e+08;1.59922e+08;1.57297e+08;
View002;;0;1.61285e+08;1.56132e+08;1.60369e+08;1.57581e+08;
View002;;0;1.60369e+08;1.57581e+08;1.59922e+08;1.57297e+08;
View002;;0;1.6159e+08;1.56132e+08;1.60369e+08;1.57581e+08;
View002;;0;1.62249e+08;1.56132e+08;1.60369e+08;1.57581e+08;
View002;;0;1.61039e+08;1.58089e+08;1.60369e+08;1.57581e+08;
View002;;0;1.62691e+08;1.56132e+08;1.61039e+08;1.58089e+08;
View002;;0;1.63371e+08;1.56132e+08;1.61039e+08;1.58089e+08;
View002;;0;1.63555e+08;1.56132e+08;1.61532e+08;1.58543e+08;
View002;;0;1.61532e+08;1.58543e+08;1.61039e+08;1.58089e+08;
View002;;0;1.63652e+08;1.56132e+08;1.61532e+08;1.58543e+08;
View002;;0;1.61512e+08;1.58699e+08;1.61532e+08;1.58543e+08;
View002;;0;1.63669e+08;1.56132e+08;1.61512e+08;1.58699e+08;
View002;;0;1.56671e+08;1.6113e+08;1.60062e+08;1.59056e+08;
View002;;0;1.60062e+08;1.59056e+08;1.60273e+08;1.59589e+08;
View002;;0;1.60273e+08;1.59589e+08;1.56671e+08;1.6113e+08;
View002;;0;1.56671e+08;1.6113e+08;1.56441e+08;1.60604e+08;
View002;;0;1.60062e+08;1.59056e+08;1.56441e+08;1.60604e+08;
View002;;0;1.56065e+08;1.59843e+08;1.59531e+08;1.57683e+08;
View002;;0;1.59531e+08;1.57683e+08;1.5979e+08;1.58251e+08;
View002;;0;1.5979e+08;1.58251e+08;1.56065e+08;1.59843e+08;
View002;;0;1.56065e+08;1.59843e+08;1.55808e+08;1.59275e+08;
View002;;0;1.59531e+08;1.57683e+08;1.55808e+08;1.59275e+08;
View002;;0;1.59435e+08;1.57687e+08;1.55808e+08;1.59275e+08;
View002;;0;1.55808e+08;1.59275e+08;1.55788e+08;1.59245e+08;
View002;;0;1.55788e+08;1.59245e+08;1.59435e+08;1.57687e+08;
View002;;0;1.59435e+08;1.57687e+08;1.59531e+08;1.57683e+08;
View002;;0;1.60062e+08;1.59056e+08;1.56065e+08;1.59843e+08;
View002;;0;1.5979e+08;1.58251e+08;1.60062e+08;1.59056e+08;
View002;;0;1.56441e+08;1.60604e+08;1.56065e+08;1.59843e+08;
View002;;0;1.55282e+08;1.59364e+08;1.51265e+08;1.59066e+08;
View002;;0;1.51265e+08;1.59066e+08;1.55262e+08;1.59334e+08;
View002;;0;1.55262e+08;1.59334e+08;1.55282e+08;1.59364e+08;
View002;;0;1.51285e+08;1.59096e+08;1.51265e+08;1.59066e+08;
View002;;0;1.55282e+08;1.59364e+08;1.51285e+08;1.59096e+08;
View002;;0;1.55245e+08;1.59982e+08;1.51285e+08;1.59096e+08;
View002;;0;1.55282e+08;1.59364e+08;1.55245e+08;1.59982e+08;
View002;;0;1.55245e+08;1.59982e+08;1.51267e+08;1.59715e+08;
View002;;0;1.51267e+08;1.59715e+08;1.51285e+08;1.59096e+08;
View002;;0;1.55141e+08;1.60825e+08;1.51267e+08;1.59715e+08;
View002;;0;1.55245e+08;1.59982e+08;1.55141e+08;1.60825e+08;
View002;;0;1.55141e+08;1.60825e+08;1.51256e+08;1.60564e+08;
View002;;0;1.51256e+08;1.60564e+08;1.51267e+08;1.59715e+08;
View002;;0;1.55078e+08;1.61401e+08;1.51256e+08;1.60564e+08;
View002;;0;1.55141e+08;1.60825e+08;1.55078e+08;1.61401e+08;
View002;;0;1.55078e+08;1.61401e+08;1.51211e+08;1.61141e+08;
View002;;0;1.51211e+08;1.61141e+08;1.51256e+08;1.60564e+08;
View002;;0;1.55788e+08;1.59245e+08;1.55262e+08;1.59334e+08;
View002;;0;1.55262e+08;1.59334e+08;1.55808e+08;1.59275e+08;
View002;;0;1.55808e+08;1.59275e+08;1.55282e+08;1.59364e+08;
View002;;0;1.55282e+08;1.59364e+08;1.56065e+08;1.59843e+08;
View002;;0;1.56065e+08;1.59843e+08;1.55245e+08;1.59982e+08;
View002;;0;1.55245e+08;1.59982e+08;1.56441e+08;1.60604e+08;
View002;;0;1.56441e+08;1.60604e+08;1.55141e+08;1.60825e+08;
View002;;0;1.55141e+08;1.60825e+08;1.56671e+08;1.6113e+08;
View002;;0;1.56671e+08;1.6113e+08;1.55078e+08;1.61401e+08;
View002;;0;1.50756e+08;1.58907e+08;1.47337e+08;1.56884e+08;
View002;;0;1.47337e+08;1.56884e+08;1.47318e+08;1.56854e+08;
View002;;0;1.47318e+08;1.56854e+08;1.50756e+08;1.58907e+08;
View002;;0;1.50776e+08;1.58937e+08;1.47337e+08;1.56884e+08;
View002;;0;1.50756e+08;1.58907e+08;1.50776e+08;1.58937e+08;
View002;;0;1.50473e+08;1.59468e+08;1.47337e+08;1.56884e+08;
View002;;0;1.50776e+08;1.58937e+08;1.50473e+08;1.59468e+08;
View002;;0;1.50473e+08;1.59468e+08;1.47051e+08;1.57424e+08;
View002;;0;1.47051e+08;1.57424e+08;1.47337e+08;1.56884e+08;
View002;;0;1.49998e+08;1.60171e+08;1.47051e+08;1.57424e+08;
View002;;0;1.50473e+08;1.59468e+08;1.49998e+08;1.60171e+08;
View002;;0;1.49998e+08;1.60171e+08;1.46656e+08;1.58176e+08;
View002;;0;1.46656e+08;1.58176e+08;1.47051e+08;1.57424e+08;
View002;;0;1.49669e+08;1.6066e+08;1.46656e+08;1.58176e+08;
View002;;0;1.49998e+08;1.60171e+08;1.49669e+08;1.6066e+08;
View002;;0;1.49669e+08;1.6066e+08;1.46343e+08;1.58674e+08;
View002;;0;1.46343e+08;1.58674e+08;1.46656e+08;1.58176e+08;
View002;;0;1.51265e+08;1.59066e+08;1.50756e+08;1.58907e+08;
View002;;0;1.50756e+08;1.58907e+08;1.51285e+08;1.59096e+08;
View002;;0;1.51285e+08;1.59096e+08;1.50776e+08;1.58937e+08;
View002;;0;1.50776e+08;1.58937e+08;1.51267e+08;1.59715e+08;
View002;;0;1.51267e+08;1.59715e+08;1.50473e+08;1.59468e+08;
View002;;0;1.50473e+08;1.59468e+08;1.51256e+08;1.60564e+08;
View002;;0;1.51256e+08;1.60564e+08;1.49998e+08;1.60171e+08;
View002;;0;1.49998e+08;1.60171e+08;1.51211e+08;1.61141e+08;
View002;;0;1.51211e+08;1.61141e+08;1.49669e+08;1.6066e+08;
View002;;0;1.46956e+08;1.56511e+08;1.46718e+08;1.56132e+08;
View002;;0;1.46956e+08;1.56511e+08;1.4663e+08;1.56132e+08;
View002;;0;1.46956e+08;1.56511e+08;1.46457e+08;1.56843e+08;
View002;;0;1.46457e+08;1.56843e+08;1.4601e+08;1.56132e+08;
View002;;0;1.45715e+08;1.57255e+08;1.45306e+08;1.56132e+08;
View002;;0;1.46457e+08;1.56843e+08;1.45715e+08;1.57255e+08;
View002;;0;1.45715e+08;1.57255e+08;1.45009e+08;1.56132e+08;
View002;;0;1.45715e+08;1.57255e+08;1.44743e+08;1.56132e+08;
View002;;0;1.45715e+08;1.57255e+08;1.45188e+08;1.57545e+08;
View002;;0;1.45188e+08;1.57545e+08;1.44301e+08;1.56132e+08;
View002;;0;1.45188e+08;1.57545e+08;1.44301e+08;1.56132e+08;
View002;;0;1.45188e+08;1.57545e+08;1.45169e+08;1.57515e+08;
View002;;0;1.45169e+08;1.57515e+08;1.443e+08;1.56132e+08;
View002;;0;1.47318e+08;1.56854e+08;1.46938e+08;1.56483e+08;
View002;;0;1.46938e+08;1.56483e+08;1.47337e+08;1.56884e+08;
View002;;0;1.47337e+08;1.56884e+08;1.46956e+08;1.56511e+08;
View002;;0;1.47337e+08;1.56884e+08;1.46457e+08;1.56843e+08;
View002;;0;1.47051e+08;1.57424e+08;1.46457e+08;1.56843e+08;
View002;;0;1.46457e+08;1.56843e+08;1.46656e+08;1.58176e+08;
View002;;0;1.46656e+08;1.58176e+08;1.45715e+08;1.57255e+08;
View002;;0;1.45715e+08;1.57255e+08;1.46343e+08;1.58674e+08;
View002;;0;1.46343e+08;1.58674e+08;1.45188e+08;1.57545e+08;
View002;;0;1.59435e+08;1.57687e+08;1.59922e+08;1.57297e+08;
View002;;0;1.59922e+08;1.57297e+08;1.59531e+08;1.57683e+08;
View002;;0;1.59531e+08;1.57683e+08;1.60369e+08;1.57581e+08;
View002;;0;1.60369e+08;1.57581e+08;1.5979e+08;1.58251e+08;
View002;;0;1.5979e+08;1.58251e+08;1.61039e+08;1.58089e+08;
View002;;0;1.61039e+08;1.58089e+08;1.60062e+08;1.59056e+08;
View002;;0;1.60062e+08;1.59056e+08;1.61532e+08;1.58543e+08;
View002;;0;1.61532e+08;1.58543e+08;1.60273e+08;1.59589e+08;
View002;;0;1.60273e+08;1.59589e+08;1.61512e+08;1.58699e+08;
View002;;0;1.48217e+08;1.41412e+08;1.50581e+08;1.40737e+08;
View002;;0;1.48367e+08;1.42123e+08;1.48217e+08;1.41412e+08;
View002;;0;1.48217e+08;1.41412e+08;1.50232e+08;1.40171e+08;
View002;;0;1.48438e+08;1.40302e+08;1.50232e+08;1.40171e+08;
View002;;0;1.48217e+08;1.41412e+08;1.48438e+08;1.40302e+08;
View002;;0;1.48438e+08;1.40302e+08;1.49743e+08;1.39484e+08;
View002;;0;1.4841e+08;1.39699e+08;1.49743e+08;1.39484e+08;
View002;;0;1.48438e+08;1.40302e+08;1.4841e+08;1.39699e+08;
View002;;0;1.4841e+08;1.39699e+08;1.49441e+08;1.39052e+08;
View002;;0;1.49583e+08;1.41479e+08;1.48632e+08;1.42131e+08;
View002;;0;1.48632e+08;1.42131e+08;1.48519e+08;1.42147e+08;
View002;;0;1.5064e+08;1.40873e+08;1.50624e+08;1.40829e+08;
View002;;0;1.5064e+08;1.40873e+08;1.48632e+08;1.42131e+08;
View002;;0;1.59809e+08;1.42188e+08;1.60442e+08;1.42894e+08;
View002;;0;1.60639e+08;1.43132e+08;1.59809e+08;1.42188e+08;
View002;;0;1.59809e+08;1.42188e+08;1.598e+08;1.42165e+08;
View002;;0;1.55661e+08;1.4041e+08;1.57081e+08;1.40941e+08;
View002;;0;1.59363e+08;1.4185e+08;1.59374e+08;1.41882e+08;
View002;;0;1.59374e+08;1.41882e+08;1.57356e+08;1.41082e+08;
View002;;0;1.5721e+08;1.41024e+08;1.55661e+08;1.4041e+08;
View002;;0;1.55661e+08;1.4041e+08;1.55648e+08;1.40373e+08;
View002;;0;1.55119e+08;1.40295e+08;1.55134e+08;1.40334e+08;
View002;;0;1.55134e+08;1.40334e+08;1.53324e+08;1.40501e+08;
View002;;0;1.52946e+08;1.40536e+08;1.51145e+08;1.40702e+08;
View002;;0;1.51145e+08;1.40702e+08;1.52883e+08;1.40498e+08;
View002;;0;1.51145e+08;1.40702e+08;1.5113e+08;1.4066e+08;
View002;;0;1.5064e+08;1.40873e+08;1.51145e+08;1.40702e+08;
View002;;0;1.51145e+08;1.40702e+08;1.50896e+08;1.40737e+08;
View002;;0;1.55134e+08;1.40334e+08;1.55661e+08;1.4041e+08;
View002;;0;1.55661e+08;1.4041e+08;1.55427e+08;1.40339e+08;
View002;;0;1.59374e+08;1.41882e+08;1.59809e+08;1.42188e+08;
View002;;0;1.59809e+08;1.42188e+08;1.5965e+08;1.42052e+08;
View002;;0;1.63712e+08;1.56132e+08;1.62742e+08;1.57236e+08;
View002;;0;1.61536e+08;1.5874e+08;1.61546e+08;1.58658e+08;
View002;;0;1.63727e+08;1.56132e+08;1.61536e+08;1.5874e+08;
View002;;0;1.45307e+08;1.42884e+08;1.44911e+08;1.43132e+08;
View002;;0;1.4439e+08;1.43132e+08;1.44907e+08;1.42405e+08;
View002;;0;1.44907e+08;1.42405e+08;1.45307e+08;1.42884e+08;
View002;;0;1.45131e+08;1.43132e+08;1.45307e+08;1.42884e+08;
View002;;0;1.56695e+08;1.61171e+08;1.56973e+08;1.61e+08;
View002;;0;1.60279e+08;1.59584e+08;1.60297e+08;1.5963e+08;
View002;;0;1.60297e+08;1.5963e+08;1.56695e+08;1.61171e+08;
View002;;0;1.56695e+08;1.61171e+08;1.56676e+08;1.61128e+08;
View002;;0;1.55102e+08;1.61442e+08;1.54843e+08;1.61385e+08;
View002;;0;1.55107e+08;1.61396e+08;1.55102e+08;1.61442e+08;
View002;;0;1.55102e+08;1.61442e+08;1.51235e+08;1.61182e+08;
View002;;0;1.51235e+08;1.61182e+08;1.51238e+08;1.61143e+08;
View002;;0;1.56573e+08;1.61146e+08;1.56695e+08;1.61171e+08;
View002;;0;1.56695e+08;1.61171e+08;1.55102e+08;1.61442e+08;
View002;;0;1.49693e+08;1.60701e+08;1.49576e+08;1.60604e+08;
View002;;0;1.49712e+08;1.60673e+08;1.49693e+08;1.60701e+08;
View002;;0;1.49693e+08;1.60701e+08;1.46367e+08;1.58715e+08;
View002;;0;1.46367e+08;1.58715e+08;1.46379e+08;1.58695e+08;
View002;;0;1.51166e+08;1.61127e+08;1.51235e+08;1.61182e+08;
View002;;0;1.51235e+08;1.61182e+08;1.49693e+08;1.60701e+08;
View002;;0;1.45224e+08;1.5758e+08;1.45212e+08;1.57586e+08;
View002;;0;1.45212e+08;1.57586e+08;1.44299e+08;1.56132e+08;
View002;;0;1.45212e+08;1.57586e+08;1.44299e+08;1.56132e+08;
View002;;0;1.45212e+08;1.57586e+08;1.45193e+08;1.57556e+08;
View002;;0;1.45193e+08;1.57556e+08;1.44299e+08;1.56132e+08;
View002;;0;1.46351e+08;1.58678e+08;1.46367e+08;1.58715e+08;
View002;;0;1.46367e+08;1.58715e+08;1.45212e+08;1.57586e+08;
View002;;0;1.45315e+08;1.43132e+08;1.45307e+08;1.42884e+08;
View002;;0;1.45307e+08;1.42884e+08;1.45502e+08;1.43132e+08;
View002;;0;1.44907e+08;1.42405e+08;1.44367e+08;1.43132e+08;
View002;;0;1.44351e+08;1.43131e+08;1.44887e+08;1.42375e+08;
View002;;0;1.44887e+08;1.42375e+08;1.44907e+08;1.42405e+08;
View002;;0;1.60814e+08;1.59201e+08;1.60297e+08;1.5963e+08;
View002;;0;1.60297e+08;1.5963e+08;1.61536e+08;1.5874e+08;
View002;;0;1.46781e+08;1.40723e+08;1.44887e+08;1.42375e+08;
View002;;0;1.46712e+08;1.40829e+08;1.44887e+08;1.42375e+08;
View002;;0;1.46781e+08;1.40723e+08;1.46712e+08;1.40829e+08;
View002;;0;1.46712e+08;1.40829e+08;1.44907e+08;1.42405e+08;
View002;;0;1.47027e+08;1.41382e+08;1.44907e+08;1.42405e+08;
View002;;0;1.46712e+08;1.40829e+08;1.47027e+08;1.41382e+08;
View002;;0;1.47027e+08;1.41382e+08;1.45307e+08;1.42884e+08;
View002;;0;1.4746e+08;1.42128e+08;1.45307e+08;1.42884e+08;
View002;;0;1.47027e+08;1.41382e+08;1.4746e+08;1.42128e+08;
View002;;0;1.4746e+08;1.42128e+08;1.4631e+08;1.43132e+08;
View002;;0;1.47772e+08;1.42617e+08;1.46701e+08;1.43132e+08;
View002;;0;1.4746e+08;1.42128e+08;1.47772e+08;1.42617e+08;
View002;;0;1.47772e+08;1.42617e+08;1.47182e+08;1.43132e+08;
View002;;0;1.46781e+08;1.40723e+08;1.4841e+08;1.39699e+08;
View002;;0;1.4841e+08;1.39699e+08;1.46712e+08;1.40829e+08;
View002;;0;1.46712e+08;1.40829e+08;1.48438e+08;1.40302e+08;
View002;;0;1.48438e+08;1.40302e+08;1.47027e+08;1.41382e+08;
View002;;0;1.47027e+08;1.41382e+08;1.48217e+08;1.41412e+08;
View002;;0;1.48217e+08;1.41412e+08;1.4746e+08;1.42128e+08;
View002;;0;1.4746e+08;1.42128e+08;1.48367e+08;1.42123e+08;
View002;;0;1.48367e+08;1.42123e+08;1.47772e+08;1.42617e+08;
View002;;0;1.47772e+08;1.42617e+08;1.48608e+08;1.4209e+08;
View002;;0;1.49607e+08;1.4152e+08;1.48656e+08;1.42172e+08;
View002;;0;1.48656e+08;1.42172e+08;1.48543e+08;1.42187e+08;
View002;;0;1.50663e+08;1.40914e+08;1.50648e+08;1.4087e+08;
View002;;0;1.50663e+08;1.40914e+08;1.48656e+08;1.42172e+08;
View002;;0;1.59833e+08;1.42229e+08;1.60466e+08;1.42935e+08;
View002;;0;1.60627e+08;1.43132e+08;1.59833e+08;1.42229e+08;
View002;;0;1.59833e+08;1.42229e+08;1.59824e+08;1.42205e+08;
View002;;0;1.55685e+08;1.40451e+08;1.57105e+08;1.40982e+08;
View002;;0;1.59387e+08;1.41891e+08;1.59398e+08;1.41923e+08;
View002;;0;1.59398e+08;1.41923e+08;1.57887e+08;1.41324e+08;
View002;;0;1.57055e+08;1.40994e+08;1.55685e+08;1.40451e+08;
View002;;0;1.55685e+08;1.40451e+08;1.55672e+08;1.40414e+08;
View002;;0;1.55143e+08;1.40336e+08;1.55158e+08;1.40375e+08;
View002;;0;1.55158e+08;1.40375e+08;1.54214e+08;1.40462e+08;
View002;;0;1.52724e+08;1.40599e+08;1.51169e+08;1.40743e+08;
View002;;0;1.51169e+08;1.40743e+08;1.52907e+08;1.40539e+08;
View002;;0;1.51169e+08;1.40743e+08;1.51154e+08;1.40701e+08;
View002;;0;1.50663e+08;1.40914e+08;1.51169e+08;1.40743e+08;
View002;;0;1.51169e+08;1.40743e+08;1.5092e+08;1.40778e+08;
View002;;0;1.55158e+08;1.40375e+08;1.55685e+08;1.40451e+08;
View002;;0;1.55685e+08;1.40451e+08;1.55451e+08;1.4038e+08;
View002;;0;1.59398e+08;1.41923e+08;1.59833e+08;1.42229e+08;
View002;;0;1.59833e+08;1.42229e+08;1.59674e+08;1.42093e+08;
View002;;0;1.63772e+08;1.56132e+08;1.62766e+08;1.57277e+08;
View002;;0;1.6156e+08;1.58781e+08;1.6157e+08;1.58699e+08;
View002;;0;1.63786e+08;1.56132e+08;1.6156e+08;1.58781e+08;
View002;;0;1.56719e+08;1.61212e+08;1.56997e+08;1.61041e+08;
View002;;0;1.60303e+08;1.59625e+08;1.60321e+08;1.59671e+08;
View002;;0;1.60321e+08;1.59671e+08;1.56719e+08;1.61212e+08;
View002;;0;1.56719e+08;1.61212e+08;1.567e+08;1.61169e+08;
View002;;0;1.55126e+08;1.61483e+08;1.54867e+08;1.61426e+08;
View002;;0;1.55131e+08;1.61437e+08;1.55126e+08;1.61483e+08;
View002;;0;1.55126e+08;1.61483e+08;1.51259e+08;1.61223e+08;
View002;;0;1.51259e+08;1.61223e+08;1.51262e+08;1.61184e+08;
View002;;0;1.56597e+08;1.61187e+08;1.56719e+08;1.61212e+08;
View002;;0;1.56719e+08;1.61212e+08;1.55126e+08;1.61483e+08;
View002;;0;1.49717e+08;1.60742e+08;1.496e+08;1.60645e+08;
View002;;0;1.49736e+08;1.60714e+08;1.49717e+08;1.60742e+08;
View002;;0;1.49717e+08;1.60742e+08;1.46391e+08;1.58756e+08;
View002;;0;1.46391e+08;1.58756e+08;1.46403e+08;1.58736e+08;
View002;;0;1.5119e+08;1.61168e+08;1.51259e+08;1.61223e+08;
View002;;0;1.51259e+08;1.61223e+08;1.49717e+08;1.60742e+08;
View002;;0;1.45248e+08;1.57621e+08;1.45236e+08;1.57627e+08;
View002;;0;1.45236e+08;1.57627e+08;1.44297e+08;1.56132e+08;
View002;;0;1.45236e+08;1.57627e+08;1.44297e+08;1.56132e+08;
View002;;0;1.45236e+08;1.57627e+08;1.45217e+08;1.57597e+08;
View002;;0;1.45217e+08;1.57597e+08;1.44297e+08;1.56132e+08;
View002;;0;1.46375e+08;1.58719e+08;1.46391e+08;1.58756e+08;
View002;;0;1.46391e+08;1.58756e+08;1.45236e+08;1.57627e+08;
View002;;0;1.60838e+08;1.59242e+08;1.60321e+08;1.59671e+08;
View002;;0;1.60321e+08;1.59671e+08;1.6156e+08;1.58781e+08;
View002;;0;1.47796e+08;1.42658e+08;1.47638e+08;1.42734e+08;
View002;;0;1.4777e+08;1.42618e+08;1.47796e+08;1.42658e+08;
View002;;0;1.47796e+08;1.42658e+08;1.47253e+08;1.43132e+08;
View002;;0;1.49631e+08;1.41561e+08;1.4868e+08;1.42213e+08;
View002;;0;1.4868e+08;1.42213e+08;1.48567e+08;1.42228e+08;
View002;;0;1.50687e+08;1.40955e+08;1.50672e+08;1.40911e+08;
View002;;0;1.50687e+08;1.40955e+08;1.4868e+08;1.42213e+08;
View002;;0;1.59857e+08;1.4227e+08;1.6049e+08;1.42976e+08;
View002;;0;1.60615e+08;1.43132e+08;1.59857e+08;1.4227e+08;
View002;;0;1.59857e+08;1.4227e+08;1.59848e+08;1.42246e+08;
View002;;0;1.55709e+08;1.40492e+08;1.57046e+08;1.40992e+08;
View002;;0;1.59411e+08;1.41932e+08;1.59422e+08;1.41964e+08;
View002;;0;1.59422e+08;1.41964e+08;1.58409e+08;1.41562e+08;
View002;;0;1.56899e+08;1.40964e+08;1.55709e+08;1.40492e+08;
View002;;0;1.55709e+08;1.40492e+08;1.55696e+08;1.40455e+08;
View002;;0;1.55167e+08;1.40377e+08;1.55182e+08;1.40416e+08;
View002;;0;1.55182e+08;1.40416e+08;1.54436e+08;1.40485e+08;
View002;;0;1.52502e+08;1.40663e+08;1.51193e+08;1.40784e+08;
View002;;0;1.51193e+08;1.40784e+08;1.52694e+08;1.40608e+08;
View002;;0;1.51193e+08;1.40784e+08;1.51178e+08;1.40742e+08;
View002;;0;1.50687e+08;1.40955e+08;1.51193e+08;1.40784e+08;
View002;;0;1.51193e+08;1.40784e+08;1.50944e+08;1.40819e+08;
View002;;0;1.55182e+08;1.40416e+08;1.55709e+08;1.40492e+08;
View002;;0;1.55709e+08;1.40492e+08;1.55475e+08;1.40421e+08;
View002;;0;1.59422e+08;1.41964e+08;1.59857e+08;1.4227e+08;
View002;;0;1.59857e+08;1.4227e+08;1.59698e+08;1.42134e+08;
View002;;0;1.63832e+08;1.56132e+08;1.6279e+08;1.57318e+08;
View002;;0;1.61584e+08;1.58822e+08;1.61594e+08;1.5874e+08;
View002;;0;1.63844e+08;1.56132e+08;1.61584e+08;1.58822e+08;
View002;;0;1.56743e+08;1.61253e+08;1.57021e+08;1.61082e+08;
View002;;0;1.60327e+08;1.59666e+08;1.60345e+08;1.59712e+08;
View002;;0;1.60345e+08;1.59712e+08;1.56743e+08;1.61253e+08;
View002;;0;1.56743e+08;1.61253e+08;1.56724e+08;1.61209e+08;
View002;;0;1.5515e+08;1.61524e+08;1.54891e+08;1.61467e+08;
View002;;0;1.55155e+08;1.61478e+08;1.5515e+08;1.61524e+08;
View002;;0;1.5515e+08;1.61524e+08;1.51283e+08;1.61264e+08;
View002;;0;1.51283e+08;1.61264e+08;1.51286e+08;1.61225e+08;
View002;;0;1.56621e+08;1.61228e+08;1.56743e+08;1.61253e+08;
View002;;0;1.56743e+08;1.61253e+08;1.5515e+08;1.61524e+08;
View002;;0;1.49741e+08;1.60783e+08;1.49624e+08;1.60686e+08;
View002;;0;1.4976e+08;1.60755e+08;1.49741e+08;1.60783e+08;
View002;;0;1.49741e+08;1.60783e+08;1.46415e+08;1.58797e+08;
View002;;0;1.46415e+08;1.58797e+08;1.46427e+08;1.58777e+08;
View002;;0;1.51214e+08;1.61209e+08;1.51283e+08;1.61264e+08;
View002;;0;1.51283e+08;1.61264e+08;1.49741e+08;1.60783e+08;
View002;;0;1.45272e+08;1.57661e+08;1.4526e+08;1.57668e+08;
View002;;0;1.4526e+08;1.57668e+08;1.44296e+08;1.56132e+08;
View002;;0;1.4526e+08;1.57668e+08;1.44295e+08;1.56132e+08;
View002;;0;1.4526e+08;1.57668e+08;1.45241e+08;1.57638e+08;
View002;;0;1.45241e+08;1.57638e+08;1.44295e+08;1.56132e+08;
View002;;0;1.46399e+08;1.5876e+08;1.46415e+08;1.58797e+08;
View002;;0;1.46415e+08;1.58797e+08;1.4526e+08;1.57668e+08;
View002;;0;1.60862e+08;1.59283e+08;1.60345e+08;1.59712e+08;
View002;;0;1.60345e+08;1.59712e+08;1.61584e+08;1.58822e+08;
View002;;0;1.4782e+08;1.42699e+08;1.47662e+08;1.42775e+08;
View002;;0;1.47794e+08;1.42659e+08;1.4782e+08;1.42699e+08;
View002;;0;1.4782e+08;1.42699e+08;1.47324e+08;1.43132e+08;
View002;;0;1.48099e+08;1.42467e+08;1.4782e+08;1.42699e+08;
View002;;0;1.4782e+08;1.42699e+08;1.48656e+08;1.42172e+08;
View002;;0;1.48075e+08;1.42426e+08;1.47796e+08;1.42658e+08;
View002;;0;1.47796e+08;1.42658e+08;1.48632e+08;1.42131e+08;
View002;;0;1.49655e+08;1.41602e+08;1.49022e+08;1.42036e+08;
View002;;0;1.48771e+08;1.42208e+08;1.48704e+08;1.42254e+08;
View002;;0;1.48704e+08;1.42254e+08;1.48591e+08;1.42269e+08;
View002;;0;1.50711e+08;1.40995e+08;1.50696e+08;1.40952e+08;
View002;;0;1.50711e+08;1.40995e+08;1.49139e+08;1.41981e+08;
View002;;0;1.48747e+08;1.42227e+08;1.48704e+08;1.42254e+08;
View002;;0;1.59881e+08;1.42311e+08;1.60514e+08;1.43017e+08;
View002;;0;1.60603e+08;1.43132e+08;1.59881e+08;1.42311e+08;
View002;;0;1.59881e+08;1.42311e+08;1.59872e+08;1.42287e+08;
View002;;0;1.55733e+08;1.40532e+08;1.56868e+08;1.40958e+08;
View002;;0;1.59435e+08;1.41973e+08;1.59446e+08;1.42005e+08;
View002;;0;1.59446e+08;1.42005e+08;1.5849e+08;1.41626e+08;
View002;;0;1.56744e+08;1.40933e+08;1.55733e+08;1.40532e+08;
View002;;0;1.55733e+08;1.40532e+08;1.5572e+08;1.40496e+08;
View002;;0;1.55191e+08;1.40418e+08;1.55206e+08;1.40457e+08;
View002;;0;1.55206e+08;1.40457e+08;1.54586e+08;1.40514e+08;
View002;;0;1.5228e+08;1.40727e+08;1.51217e+08;1.40825e+08;
View002;;0;1.51217e+08;1.40825e+08;1.52436e+08;1.40682e+08;
View002;;0;1.51217e+08;1.40825e+08;1.51202e+08;1.40783e+08;
View002;;0;1.50711e+08;1.40995e+08;1.51217e+08;1.40825e+08;
View002;;0;1.51217e+08;1.40825e+08;1.50968e+08;1.4086e+08;
View002;;0;1.55206e+08;1.40457e+08;1.55733e+08;1.40532e+08;
View002;;0;1.55733e+08;1.40532e+08;1.55499e+08;1.40462e+08;
View002;;0;1.59446e+08;1.42005e+08;1.59881e+08;1.42311e+08;
View002;;0;1.59881e+08;1.42311e+08;1.59722e+08;1.42175e+08;
View002;;0;1.63892e+08;1.56132e+08;1.62814e+08;1.57359e+08;
View002;;0;1.61608e+08;1.58863e+08;1.61618e+08;1.58781e+08;
View002;;0;1.63902e+08;1.56132e+08;1.61608e+08;1.58863e+08;
View002;;0;1.56767e+08;1.61294e+08;1.57045e+08;1.61123e+08;
View002;;0;1.60351e+08;1.59707e+08;1.60369e+08;1.59753e+08;
View002;;0;1.60369e+08;1.59753e+08;1.56767e+08;1.61294e+08;
View002;;0;1.56767e+08;1.61294e+08;1.56748e+08;1.6125e+08;
View002;;0;1.55174e+08;1.61565e+08;1.54915e+08;1.61508e+08;
View002;;0;1.55179e+08;1.61519e+08;1.55174e+08;1.61565e+08;
View002;;0;1.55174e+08;1.61565e+08;1.51307e+08;1.61305e+08;
View002;;0;1.51307e+08;1.61305e+08;1.5131e+08;1.61266e+08;
View002;;0;1.56645e+08;1.61269e+08;1.56767e+08;1.61294e+08;
